"Tax_Form_ID","Employee_ID","Tax_Year","Tax_Form_URL"
"854743","57","2015-08-03","2021","https://nci.ca/taxes/854743_2021"
"854744","58","2016-07-04","2021","https://nci.ca/taxes/854744_2021"
"854745","60","2006-05-01","2021","https://nci.ca/taxes/854745_2021"
"854746","61","2013-07-02","2021","https://nci.ca/taxes/854746_2021"
"854747","63","2018-07-20","2021","https://nci.ca/taxes/854747_2021"
"854748","64","2017-05-18","2021","https://nci.ca/taxes/854748_2021"
"854749","65","2015-03-13","2021","https://nci.ca/taxes/854749_2021"
"854750","66","2009-08-14","2021","https://nci.ca/taxes/854750_2021"
"854751","68","2017-05-21","2021","https://nci.ca/taxes/854751_2021"
"854752","69","2017-11-21","2021","https://nci.ca/taxes/854752_2021"
"854753","70","2010-07-13","2021","https://nci.ca/taxes/854753_2021"
"854754","71","2015-01-10","2021","https://nci.ca/taxes/854754_2021"
"854755","73","2019-04-11","2021","https://nci.ca/taxes/854755_2021"
"854756","74","2015-08-04","2021","https://nci.ca/taxes/854756_2021"
"854757","75","2019-03-05","2021","https://nci.ca/taxes/854757_2021"
"854758","76","2017-09-17","2021","https://nci.ca/taxes/854758_2021"
"854759","77","2017-03-01","2021","https://nci.ca/taxes/854759_2021"
"854760","78","2019-06-15","2021","https://nci.ca/taxes/854760_2021"
"854761","80","2015-05-22","2021","https://nci.ca/taxes/854761_2021"
"854762","81","2019-02-23","2021","https://nci.ca/taxes/854762_2021"
"854763","83","2020-07-04","2021","https://nci.ca/taxes/854763_2021"
"854764","84","2015-03-04","2021","https://nci.ca/taxes/854764_2021"
"854765","85","2019-09-19","2021","https://nci.ca/taxes/854765_2021"
"854766","86","2014-06-25","2021","https://nci.ca/taxes/854766_2021"
"854767","87","2018-05-10","2021","https://nci.ca/taxes/854767_2021"
"854768","88","2011-09-17","2021","https://nci.ca/taxes/854768_2021"
"854769","89","2005-09-08","2021","https://nci.ca/taxes/854769_2021"
"854770","91","2015-06-06","2021","https://nci.ca/taxes/854770_2021"
"854771","92","2014-08-18","2021","https://nci.ca/taxes/854771_2021"
"854772","93","2010-05-17","2021","https://nci.ca/taxes/854772_2021"
"854773","94","2011-11-21","2021","https://nci.ca/taxes/854773_2021"
"854774","96","2019-07-04","2021","https://nci.ca/taxes/854774_2021"
"854775","97","2017-12-24","2021","https://nci.ca/taxes/854775_2021"
"854776","98","2020-10-05","2021","https://nci.ca/taxes/854776_2021"
"854777","99","2020-12-03","2021","https://nci.ca/taxes/854777_2021"
"854778","100","2006-11-19","2021","https://nci.ca/taxes/854778_2021"
"854779","101","2016-04-26","2021","https://nci.ca/taxes/854779_2021"
"854780","104","2010-01-23","2021","https://nci.ca/taxes/854780_2021"
"854781","105","2006-03-04","2021","https://nci.ca/taxes/854781_2021"
"854782","106","2017-10-26","2021","https://nci.ca/taxes/854782_2021"
"854783","107","2018-03-13","2021","https://nci.ca/taxes/854783_2021"
"854784","108","2019-03-19","2021","https://nci.ca/taxes/854784_2021"
"854785","109","2012-07-25","2021","https://nci.ca/taxes/854785_2021"
"854786","114","2012-06-09","2021","https://nci.ca/taxes/854786_2021"
"854787","115","2015-07-20","2021","https://nci.ca/taxes/854787_2021"
"854788","116","2009-07-05","2021","https://nci.ca/taxes/854788_2021"
"854789","117","2019-12-06","2021","https://nci.ca/taxes/854789_2021"
"854790","119","2016-05-04","2021","https://nci.ca/taxes/854790_2021"
"854791","120","2017-12-11","2021","https://nci.ca/taxes/854791_2021"
"854792","121","2016-10-05","2021","https://nci.ca/taxes/854792_2021"
"854793","122","2018-01-20","2021","https://nci.ca/taxes/854793_2021"
"854794","123","2009-03-04","2021","https://nci.ca/taxes/854794_2021"
"854795","124","2014-09-06","2021","https://nci.ca/taxes/854795_2021"
"854796","125","2019-04-04","2021","https://nci.ca/taxes/854796_2021"
"854797","126","2015-05-03","2021","https://nci.ca/taxes/854797_2021"
"854798","128","2017-08-27","2021","https://nci.ca/taxes/854798_2021"
"854799","129","2013-01-20","2021","https://nci.ca/taxes/854799_2021"
"854800","130","2015-02-06","2021","https://nci.ca/taxes/854800_2021"
"854801","131","2020-01-26","2021","https://nci.ca/taxes/854801_2021"
"854802","132","2020-04-09","2021","https://nci.ca/taxes/854802_2021"
"854803","133","2020-06-24","2021","https://nci.ca/taxes/854803_2021"
"854804","134","2018-06-23","2021","https://nci.ca/taxes/854804_2021"
"854805","136","2019-03-25","2021","https://nci.ca/taxes/854805_2021"
"854806","137","2019-04-20","2021","https://nci.ca/taxes/854806_2021"
"854807","138","2016-12-10","2021","https://nci.ca/taxes/854807_2021"
"854808","139","2016-05-12","2021","https://nci.ca/taxes/854808_2021"
"854809","141","2018-07-18","2021","https://nci.ca/taxes/854809_2021"
"854810","143","2015-05-06","2021","https://nci.ca/taxes/854810_2021"
"854811","145","2014-12-05","2021","https://nci.ca/taxes/854811_2021"
"854812","146","2016-08-06","2021","https://nci.ca/taxes/854812_2021"
"854813","147","2011-05-10","2021","https://nci.ca/taxes/854813_2021"
"854814","148","2015-10-26","2021","https://nci.ca/taxes/854814_2021"
"854815","149","2011-08-20","2021","https://nci.ca/taxes/854815_2021"
"854816","150","2010-01-04","2021","https://nci.ca/taxes/854816_2021"
"854817","151","2019-09-01","2021","https://nci.ca/taxes/854817_2021"
"854818","152","2013-05-02","2021","https://nci.ca/taxes/854818_2021"
"854819","153","2009-08-17","2021","https://nci.ca/taxes/854819_2021"
"854820","155","2016-10-15","2021","https://nci.ca/taxes/854820_2021"
"854821","156","2016-06-20","2021","https://nci.ca/taxes/854821_2021"
"854822","158","2010-06-09","2021","https://nci.ca/taxes/854822_2021"
"854823","159","2019-05-17","2021","https://nci.ca/taxes/854823_2021"
"854824","161","2015-04-25","2021","https://nci.ca/taxes/854824_2021"
"854825","162","2014-02-01","2021","https://nci.ca/taxes/854825_2021"
"854826","164","2013-11-05","2021","https://nci.ca/taxes/854826_2021"
"854827","165","2014-09-20","2021","https://nci.ca/taxes/854827_2021"
"854828","167","2019-02-03","2021","https://nci.ca/taxes/854828_2021"
"854829","168","2018-02-17","2021","https://nci.ca/taxes/854829_2021"
"854830","169","2016-12-14","2021","https://nci.ca/taxes/854830_2021"
"854831","170","2018-09-11","2021","https://nci.ca/taxes/854831_2021"
"854832","172","2019-03-11","2021","https://nci.ca/taxes/854832_2021"
"854833","173","2016-05-02","2021","https://nci.ca/taxes/854833_2021"
"854834","174","2016-07-16","2021","https://nci.ca/taxes/854834_2021"
"854835","176","2017-12-24","2021","https://nci.ca/taxes/854835_2021"
"854836","177","2020-02-09","2021","https://nci.ca/taxes/854836_2021"
"854837","178","2017-05-07","2021","https://nci.ca/taxes/854837_2021"
"854838","179","2020-05-04","2021","https://nci.ca/taxes/854838_2021"
"854839","180","2007-06-11","2021","https://nci.ca/taxes/854839_2021"
"854840","181","2019-01-08","2021","https://nci.ca/taxes/854840_2021"
"854841","182","2012-02-05","2021","https://nci.ca/taxes/854841_2021"
"854842","183","2019-08-19","2021","https://nci.ca/taxes/854842_2021"
"854843","184","2018-06-19","2021","https://nci.ca/taxes/854843_2021"
"854844","185","2013-11-02","2021","https://nci.ca/taxes/854844_2021"
"854845","186","2012-10-19","2021","https://nci.ca/taxes/854845_2021"
"854846","187","2016-01-23","2021","https://nci.ca/taxes/854846_2021"
"854847","188","2018-12-21","2021","https://nci.ca/taxes/854847_2021"
"854848","189","2006-10-27","2021","https://nci.ca/taxes/854848_2021"
"854849","190","2019-10-03","2021","https://nci.ca/taxes/854849_2021"
"854850","191","2014-07-25","2021","https://nci.ca/taxes/854850_2021"
"854851","192","2014-02-25","2021","https://nci.ca/taxes/854851_2021"
"854852","193","2006-12-10","2021","https://nci.ca/taxes/854852_2021"
"854853","194","2018-04-17","2021","https://nci.ca/taxes/854853_2021"
"854854","195","2012-08-19","2021","https://nci.ca/taxes/854854_2021"
"854855","196","2013-12-20","2021","https://nci.ca/taxes/854855_2021"
"854856","197","2009-04-26","2021","https://nci.ca/taxes/854856_2021"
"854857","198","2013-12-25","2021","https://nci.ca/taxes/854857_2021"
"854858","199","2018-08-24","2021","https://nci.ca/taxes/854858_2021"
"854859","200","2014-05-25","2021","https://nci.ca/taxes/854859_2021"
"854860","201","2020-11-16","2021","https://nci.ca/taxes/854860_2021"
"854861","204","2013-09-13","2021","https://nci.ca/taxes/854861_2021"
"854862","205","2010-01-25","2021","https://nci.ca/taxes/854862_2021"
"854863","206","2018-04-24","2021","https://nci.ca/taxes/854863_2021"
"854864","207","2015-03-13","2021","https://nci.ca/taxes/854864_2021"
"854865","208","2019-11-02","2021","https://nci.ca/taxes/854865_2021"
"854866","209","2016-07-09","2021","https://nci.ca/taxes/854866_2021"
"854867","210","2011-03-11","2021","https://nci.ca/taxes/854867_2021"
"854868","211","2018-07-05","2021","https://nci.ca/taxes/854868_2021"
"854869","212","2015-06-03","2021","https://nci.ca/taxes/854869_2021"
"854870","213","2012-05-26","2021","https://nci.ca/taxes/854870_2021"
"854871","214","2016-03-14","2021","https://nci.ca/taxes/854871_2021"
"854872","215","2018-08-07","2021","https://nci.ca/taxes/854872_2021"
"854873","216","2020-10-18","2021","https://nci.ca/taxes/854873_2021"
"854874","217","2014-12-17","2021","https://nci.ca/taxes/854874_2021"
"854875","218","2011-03-21","2021","https://nci.ca/taxes/854875_2021"
"854876","219","2015-01-14","2021","https://nci.ca/taxes/854876_2021"
"854877","220","2018-03-14","2021","https://nci.ca/taxes/854877_2021"
"854878","221","2020-07-20","2021","https://nci.ca/taxes/854878_2021"
"854879","222","2005-04-20","2021","https://nci.ca/taxes/854879_2021"
"854880","223","2016-10-07","2021","https://nci.ca/taxes/854880_2021"
"854881","225","2018-01-14","2021","https://nci.ca/taxes/854881_2021"
"854882","226","2018-12-14","2021","https://nci.ca/taxes/854882_2021"
"854883","227","2008-02-25","2021","https://nci.ca/taxes/854883_2021"
"854884","228","2020-12-06","2021","https://nci.ca/taxes/854884_2021"
"854885","229","2015-01-16","2021","https://nci.ca/taxes/854885_2021"
"854886","230","2018-06-26","2021","https://nci.ca/taxes/854886_2021"
"854887","231","2014-08-25","2021","https://nci.ca/taxes/854887_2021"
"854888","232","2019-11-13","2021","https://nci.ca/taxes/854888_2021"
"854889","233","2015-05-24","2021","https://nci.ca/taxes/854889_2021"
"854890","234","2016-09-27","2021","https://nci.ca/taxes/854890_2021"
"854891","235","2020-09-09","2021","https://nci.ca/taxes/854891_2021"
"854892","236","2013-11-26","2021","https://nci.ca/taxes/854892_2021"
"854893","237","2018-02-06","2021","https://nci.ca/taxes/854893_2021"
"854894","238","2017-09-15","2021","https://nci.ca/taxes/854894_2021"
"854895","241","2013-10-07","2021","https://nci.ca/taxes/854895_2021"
"854896","242","2013-03-02","2021","https://nci.ca/taxes/854896_2021"
"854897","243","2019-11-03","2021","https://nci.ca/taxes/854897_2021"
"854898","244","2009-05-11","2021","https://nci.ca/taxes/854898_2021"
"854899","245","2013-11-25","2021","https://nci.ca/taxes/854899_2021"
"854900","246","2011-11-22","2021","https://nci.ca/taxes/854900_2021"
"854901","247","2017-02-18","2021","https://nci.ca/taxes/854901_2021"
"854902","248","2017-04-25","2021","https://nci.ca/taxes/854902_2021"
"854903","249","2020-04-17","2021","https://nci.ca/taxes/854903_2021"
"854904","250","2019-11-16","2021","https://nci.ca/taxes/854904_2021"
"854905","251","2015-07-24","2021","https://nci.ca/taxes/854905_2021"
"854906","252","2010-08-24","2021","https://nci.ca/taxes/854906_2021"
"854907","253","2019-07-07","2021","https://nci.ca/taxes/854907_2021"
"854908","254","2009-12-23","2021","https://nci.ca/taxes/854908_2021"
"854909","255","2016-07-12","2021","https://nci.ca/taxes/854909_2021"
"854910","256","2011-08-11","2021","https://nci.ca/taxes/854910_2021"
"854911","257","2016-10-23","2021","https://nci.ca/taxes/854911_2021"
"854912","258","2010-11-16","2021","https://nci.ca/taxes/854912_2021"
"854913","259","2019-12-15","2021","https://nci.ca/taxes/854913_2021"
"854914","261","2013-10-13","2021","https://nci.ca/taxes/854914_2021"
"854915","262","2019-05-23","2021","https://nci.ca/taxes/854915_2021"
"854916","264","2015-02-25","2021","https://nci.ca/taxes/854916_2021"
"854917","265","2020-10-04","2021","https://nci.ca/taxes/854917_2021"
"854918","266","2009-07-07","2021","https://nci.ca/taxes/854918_2021"
"854919","267","2011-05-14","2021","https://nci.ca/taxes/854919_2021"
"854920","268","2012-01-21","2021","https://nci.ca/taxes/854920_2021"
"854921","269","2018-08-26","2021","https://nci.ca/taxes/854921_2021"
"854922","270","2016-04-10","2021","https://nci.ca/taxes/854922_2021"
"854923","271","2017-03-19","2021","https://nci.ca/taxes/854923_2021"
"854924","272","2012-03-23","2021","https://nci.ca/taxes/854924_2021"
"854925","273","2020-12-08","2021","https://nci.ca/taxes/854925_2021"
"854926","274","2013-11-10","2021","https://nci.ca/taxes/854926_2021"
"854927","275","2009-11-19","2021","https://nci.ca/taxes/854927_2021"
"854928","276","2016-09-15","2021","https://nci.ca/taxes/854928_2021"
"854929","278","2012-04-04","2021","https://nci.ca/taxes/854929_2021"
"854930","279","2015-12-08","2021","https://nci.ca/taxes/854930_2021"
"854931","280","2012-01-08","2021","https://nci.ca/taxes/854931_2021"
"854932","282","2018-08-01","2021","https://nci.ca/taxes/854932_2021"
"854933","283","2015-12-06","2021","https://nci.ca/taxes/854933_2021"
"854934","284","2015-12-19","2021","https://nci.ca/taxes/854934_2021"
"854935","285","2005-08-09","2021","https://nci.ca/taxes/854935_2021"
"854936","286","2014-08-05","2021","https://nci.ca/taxes/854936_2021"
"854937","287","2016-12-19","2021","https://nci.ca/taxes/854937_2021"
"854938","288","2011-11-02","2021","https://nci.ca/taxes/854938_2021"
"854939","289","2015-06-15","2021","https://nci.ca/taxes/854939_2021"
"854940","290","2018-04-18","2021","https://nci.ca/taxes/854940_2021"
"854941","291","2012-05-23","2021","https://nci.ca/taxes/854941_2021"
"854942","292","2008-09-18","2021","https://nci.ca/taxes/854942_2021"
"854943","293","2017-08-19","2021","https://nci.ca/taxes/854943_2021"
"854944","294","2016-07-12","2021","https://nci.ca/taxes/854944_2021"
"854945","295","2007-11-17","2021","https://nci.ca/taxes/854945_2021"
"854946","296","2017-11-09","2021","https://nci.ca/taxes/854946_2021"
"854947","297","2016-12-07","2021","https://nci.ca/taxes/854947_2021"
"854948","298","2005-07-24","2021","https://nci.ca/taxes/854948_2021"
"854949","299","2013-01-11","2021","https://nci.ca/taxes/854949_2021"
"854950","301","2011-06-25","2021","https://nci.ca/taxes/854950_2021"
"854951","302","1999-09-10","2021","https://nci.ca/taxes/854951_2021"
"854952","303","2013-11-06","2021","https://nci.ca/taxes/854952_2021"
"854953","305","2011-11-22","2021","https://nci.ca/taxes/854953_2021"
"854954","306","2013-07-20","2021","https://nci.ca/taxes/854954_2021"
"854955","308","2013-07-26","2021","https://nci.ca/taxes/854955_2021"
"854956","309","2015-07-08","2021","https://nci.ca/taxes/854956_2021"
"854957","310","2020-08-14","2021","https://nci.ca/taxes/854957_2021"
"854958","311","2020-09-01","2021","https://nci.ca/taxes/854958_2021"
"854959","312","2009-08-01","2021","https://nci.ca/taxes/854959_2021"
"854960","313","2019-08-02","2021","https://nci.ca/taxes/854960_2021"
"854961","314","2013-02-10","2021","https://nci.ca/taxes/854961_2021"
"854962","315","2015-07-25","2021","https://nci.ca/taxes/854962_2021"
"854963","317","2019-12-09","2021","https://nci.ca/taxes/854963_2021"
"854964","319","2018-04-02","2021","https://nci.ca/taxes/854964_2021"
"854965","320","2017-03-26","2021","https://nci.ca/taxes/854965_2021"
"854966","322","2011-03-11","2021","https://nci.ca/taxes/854966_2021"
"854967","323","2020-05-27","2021","https://nci.ca/taxes/854967_2021"
"854968","324","2014-12-26","2021","https://nci.ca/taxes/854968_2021"
"854969","326","2009-05-15","2021","https://nci.ca/taxes/854969_2021"
"854970","327","2014-09-16","2021","https://nci.ca/taxes/854970_2021"
"854971","328","2018-10-24","2021","https://nci.ca/taxes/854971_2021"
"854972","329","2017-12-15","2021","https://nci.ca/taxes/854972_2021"
"854973","330","2018-07-17","2021","https://nci.ca/taxes/854973_2021"
"854974","331","2013-03-06","2021","https://nci.ca/taxes/854974_2021"
"854975","332","2019-02-22","2021","https://nci.ca/taxes/854975_2021"
"854976","333","2017-09-23","2021","https://nci.ca/taxes/854976_2021"
"854977","335","2008-09-08","2021","https://nci.ca/taxes/854977_2021"
"854978","337","2020-01-26","2021","https://nci.ca/taxes/854978_2021"
"854979","338","2006-12-02","2021","https://nci.ca/taxes/854979_2021"
"854980","339","2014-01-22","2021","https://nci.ca/taxes/854980_2021"
"854981","340","2017-08-22","2021","https://nci.ca/taxes/854981_2021"
"854982","341","2017-06-07","2021","https://nci.ca/taxes/854982_2021"
"854983","342","2014-11-24","2021","https://nci.ca/taxes/854983_2021"
"854984","343","2011-06-19","2021","https://nci.ca/taxes/854984_2021"
"854985","344","2019-04-01","2021","https://nci.ca/taxes/854985_2021"
"854986","345","2013-05-25","2021","https://nci.ca/taxes/854986_2021"
"854987","348","2009-09-06","2021","https://nci.ca/taxes/854987_2021"
"854988","350","2013-07-19","2021","https://nci.ca/taxes/854988_2021"
"854989","351","2018-10-27","2021","https://nci.ca/taxes/854989_2021"
"854990","352","2018-03-03","2021","https://nci.ca/taxes/854990_2021"
"854991","354","2018-11-23","2021","https://nci.ca/taxes/854991_2021"
"854992","355","2018-10-02","2021","https://nci.ca/taxes/854992_2021"
"854993","356","2014-02-08","2021","https://nci.ca/taxes/854993_2021"
"854994","357","2017-01-06","2021","https://nci.ca/taxes/854994_2021"
"854995","358","2014-10-23","2021","https://nci.ca/taxes/854995_2021"
"854996","359","2019-02-12","2021","https://nci.ca/taxes/854996_2021"
"854997","360","2017-06-21","2021","https://nci.ca/taxes/854997_2021"
"854998","361","2020-11-02","2021","https://nci.ca/taxes/854998_2021"
"854999","362","2014-04-06","2021","https://nci.ca/taxes/854999_2021"
"855000","363","2020-06-20","2021","https://nci.ca/taxes/855000_2021"
"855001","364","2018-01-20","2021","https://nci.ca/taxes/855001_2021"
"855002","365","2016-10-20","2021","https://nci.ca/taxes/855002_2021"
"855003","366","2015-11-07","2021","https://nci.ca/taxes/855003_2021"
"855004","370","2013-08-25","2021","https://nci.ca/taxes/855004_2021"
"855005","371","2013-06-09","2021","https://nci.ca/taxes/855005_2021"
"855006","373","2011-03-13","2021","https://nci.ca/taxes/855006_2021"
"855007","374","2011-04-13","2021","https://nci.ca/taxes/855007_2021"
"855008","375","2015-08-24","2021","https://nci.ca/taxes/855008_2021"
"855009","376","2016-10-21","2021","https://nci.ca/taxes/855009_2021"
"855010","377","2014-07-14","2021","https://nci.ca/taxes/855010_2021"
"855011","378","2013-05-25","2021","https://nci.ca/taxes/855011_2021"
"855012","379","2009-10-16","2021","https://nci.ca/taxes/855012_2021"
"855013","380","2019-09-14","2021","https://nci.ca/taxes/855013_2021"
"855014","381","2013-09-10","2021","https://nci.ca/taxes/855014_2021"
"855015","382","2018-10-04","2021","https://nci.ca/taxes/855015_2021"
"855016","384","2013-12-14","2021","https://nci.ca/taxes/855016_2021"
"855017","386","2017-09-01","2021","https://nci.ca/taxes/855017_2021"
"855018","387","2017-01-09","2021","https://nci.ca/taxes/855018_2021"
"855019","388","2018-05-18","2021","https://nci.ca/taxes/855019_2021"
"855020","389","2012-02-20","2021","https://nci.ca/taxes/855020_2021"
"855021","390","2018-06-02","2021","https://nci.ca/taxes/855021_2021"
"855022","391","2016-08-27","2021","https://nci.ca/taxes/855022_2021"
"855023","392","2008-05-13","2021","https://nci.ca/taxes/855023_2021"
"855024","393","2006-10-11","2021","https://nci.ca/taxes/855024_2021"
"855025","394","2013-05-23","2021","https://nci.ca/taxes/855025_2021"
"855026","396","2017-02-06","2021","https://nci.ca/taxes/855026_2021"
"855027","397","2018-04-07","2021","https://nci.ca/taxes/855027_2021"
"855028","399","2012-11-12","2021","https://nci.ca/taxes/855028_2021"
"855029","401","2011-02-09","2021","https://nci.ca/taxes/855029_2021"
"855030","402","2020-01-19","2021","https://nci.ca/taxes/855030_2021"
"855031","404","2015-10-13","2021","https://nci.ca/taxes/855031_2021"
"855032","405","2020-08-17","2021","https://nci.ca/taxes/855032_2021"
"855033","406","2017-09-09","2021","https://nci.ca/taxes/855033_2021"
"855034","407","2017-07-09","2021","https://nci.ca/taxes/855034_2021"
"855035","408","2015-03-15","2021","https://nci.ca/taxes/855035_2021"
"855036","409","2011-11-19","2021","https://nci.ca/taxes/855036_2021"
"855037","410","2012-08-04","2021","https://nci.ca/taxes/855037_2021"
"855038","411","2020-06-24","2021","https://nci.ca/taxes/855038_2021"
"855039","412","2012-01-24","2021","https://nci.ca/taxes/855039_2021"
"855040","413","2017-08-14","2021","https://nci.ca/taxes/855040_2021"
"855041","414","2009-12-05","2021","https://nci.ca/taxes/855041_2021"
"855042","415","2015-12-03","2021","https://nci.ca/taxes/855042_2021"
"855043","416","2011-08-09","2021","https://nci.ca/taxes/855043_2021"
"855044","417","2015-10-16","2021","https://nci.ca/taxes/855044_2021"
"855045","418","2008-06-04","2021","https://nci.ca/taxes/855045_2021"
"855046","419","2013-02-01","2021","https://nci.ca/taxes/855046_2021"
"855047","420","2017-04-20","2021","https://nci.ca/taxes/855047_2021"
"855048","421","2018-01-18","2021","https://nci.ca/taxes/855048_2021"
"855049","423","2018-01-01","2021","https://nci.ca/taxes/855049_2021"
"855050","424","2011-07-15","2021","https://nci.ca/taxes/855050_2021"
"855051","425","2019-08-03","2021","https://nci.ca/taxes/855051_2021"
"855052","426","2017-01-15","2021","https://nci.ca/taxes/855052_2021"
"855053","427","2020-04-06","2021","https://nci.ca/taxes/855053_2021"
"855054","428","2016-08-04","2021","https://nci.ca/taxes/855054_2021"
"855055","429","2015-03-03","2021","https://nci.ca/taxes/855055_2021"
"855056","430","2019-07-10","2021","https://nci.ca/taxes/855056_2021"
"855057","431","2012-11-09","2021","https://nci.ca/taxes/855057_2021"
"855058","433","2016-07-14","2021","https://nci.ca/taxes/855058_2021"
"855059","434","2014-04-05","2021","https://nci.ca/taxes/855059_2021"
"855060","435","2012-10-14","2021","https://nci.ca/taxes/855060_2021"
"855061","436","2015-03-24","2021","https://nci.ca/taxes/855061_2021"
"855062","437","2020-12-15","2021","https://nci.ca/taxes/855062_2021"
"855063","438","2011-07-02","2021","https://nci.ca/taxes/855063_2021"
"855064","439","2020-04-27","2021","https://nci.ca/taxes/855064_2021"
"855065","442","2017-04-01","2021","https://nci.ca/taxes/855065_2021"
"855066","443","2018-04-15","2021","https://nci.ca/taxes/855066_2021"
"855067","444","2008-03-12","2021","https://nci.ca/taxes/855067_2021"
"855068","445","2020-10-01","2021","https://nci.ca/taxes/855068_2021"
"855069","446","2020-12-06","2021","https://nci.ca/taxes/855069_2021"
"855070","447","2019-01-01","2021","https://nci.ca/taxes/855070_2021"
"855071","448","2019-05-06","2021","https://nci.ca/taxes/855071_2021"
"855072","449","2011-03-04","2021","https://nci.ca/taxes/855072_2021"
"855073","450","2014-02-02","2021","https://nci.ca/taxes/855073_2021"
"855074","451","2014-03-23","2021","https://nci.ca/taxes/855074_2021"
"855075","453","2015-05-23","2021","https://nci.ca/taxes/855075_2021"
"855076","454","2020-11-22","2021","https://nci.ca/taxes/855076_2021"
"855077","455","2012-12-21","2021","https://nci.ca/taxes/855077_2021"
"855078","456","2016-10-27","2021","https://nci.ca/taxes/855078_2021"
"855079","458","2015-07-09","2021","https://nci.ca/taxes/855079_2021"
"855080","459","2014-07-13","2021","https://nci.ca/taxes/855080_2021"
"855081","460","2017-05-27","2021","https://nci.ca/taxes/855081_2021"
"855082","462","2019-06-14","2021","https://nci.ca/taxes/855082_2021"
"855083","463","2019-08-03","2021","https://nci.ca/taxes/855083_2021"
"855084","464","2008-05-10","2021","https://nci.ca/taxes/855084_2021"
"855085","465","2017-05-09","2021","https://nci.ca/taxes/855085_2021"
"855086","466","2020-08-07","2021","https://nci.ca/taxes/855086_2021"
"855087","468","2017-12-09","2021","https://nci.ca/taxes/855087_2021"
"855088","469","2019-08-27","2021","https://nci.ca/taxes/855088_2021"
"855089","470","2015-09-27","2021","https://nci.ca/taxes/855089_2021"
"855090","471","2019-01-19","2021","https://nci.ca/taxes/855090_2021"
"855091","472","2009-12-05","2021","https://nci.ca/taxes/855091_2021"
"855092","473","2009-09-04","2021","https://nci.ca/taxes/855092_2021"
"855093","474","2016-02-07","2021","https://nci.ca/taxes/855093_2021"
"855094","475","2017-08-14","2021","https://nci.ca/taxes/855094_2021"
"855095","476","2018-08-16","2021","https://nci.ca/taxes/855095_2021"
"855096","477","2018-10-02","2021","https://nci.ca/taxes/855096_2021"
"855097","478","2013-03-15","2021","https://nci.ca/taxes/855097_2021"
"855098","479","2016-01-22","2021","https://nci.ca/taxes/855098_2021"
"855099","480","2019-08-06","2021","https://nci.ca/taxes/855099_2021"
"855100","482","2017-05-08","2021","https://nci.ca/taxes/855100_2021"
"855101","483","2019-05-05","2021","https://nci.ca/taxes/855101_2021"
"855102","484","2019-09-01","2021","https://nci.ca/taxes/855102_2021"
"855103","486","2019-10-16","2021","https://nci.ca/taxes/855103_2021"
"855104","487","2019-11-16","2021","https://nci.ca/taxes/855104_2021"
"855105","488","2018-09-08","2021","https://nci.ca/taxes/855105_2021"
"855106","489","2014-05-09","2021","https://nci.ca/taxes/855106_2021"
"855107","490","2017-12-17","2021","https://nci.ca/taxes/855107_2021"
"855108","493","2018-01-17","2021","https://nci.ca/taxes/855108_2021"
"855109","494","2019-01-22","2021","https://nci.ca/taxes/855109_2021"
"855110","495","2016-09-27","2021","https://nci.ca/taxes/855110_2021"
"855111","497","2015-06-19","2021","https://nci.ca/taxes/855111_2021"
"855112","498","2015-08-18","2021","https://nci.ca/taxes/855112_2021"
"855113","499","2018-06-25","2021","https://nci.ca/taxes/855113_2021"
"855114","500","2020-08-19","2021","https://nci.ca/taxes/855114_2021"
"855115","501","2018-05-07","2021","https://nci.ca/taxes/855115_2021"
"855116","502","2013-04-23","2021","https://nci.ca/taxes/855116_2021"
"855117","503","2008-01-16","2021","https://nci.ca/taxes/855117_2021"
"855118","506","2015-04-06","2021","https://nci.ca/taxes/855118_2021"
"855119","507","2020-03-07","2021","https://nci.ca/taxes/855119_2021"
"855120","508","2015-02-11","2021","https://nci.ca/taxes/855120_2021"
"855121","509","2017-10-25","2021","https://nci.ca/taxes/855121_2021"
"855122","510","2019-05-08","2021","https://nci.ca/taxes/855122_2021"
"855123","511","2006-10-20","2021","https://nci.ca/taxes/855123_2021"
"855124","512","2018-07-17","2021","https://nci.ca/taxes/855124_2021"
"855125","513","2020-03-10","2021","https://nci.ca/taxes/855125_2021"
"855126","514","2012-02-14","2021","https://nci.ca/taxes/855126_2021"
"855127","516","2019-04-04","2021","https://nci.ca/taxes/855127_2021"
"855128","517","2006-05-18","2021","https://nci.ca/taxes/855128_2021"
"855129","519","2018-03-15","2021","https://nci.ca/taxes/855129_2021"
"855130","520","2016-05-13","2021","https://nci.ca/taxes/855130_2021"
"855131","521","2013-06-09","2021","https://nci.ca/taxes/855131_2021"
"855132","522","2019-08-10","2021","https://nci.ca/taxes/855132_2021"
"855133","523","2014-10-14","2021","https://nci.ca/taxes/855133_2021"
"855134","524","2013-05-15","2021","https://nci.ca/taxes/855134_2021"
"855135","525","2015-11-26","2021","https://nci.ca/taxes/855135_2021"
"855136","526","2019-09-11","2021","https://nci.ca/taxes/855136_2021"
"855137","527","2018-09-17","2021","https://nci.ca/taxes/855137_2021"
"855138","528","2018-12-15","2021","https://nci.ca/taxes/855138_2021"
"855139","529","2016-12-08","2021","https://nci.ca/taxes/855139_2021"
"855140","530","2019-06-24","2021","https://nci.ca/taxes/855140_2021"
