"Payroll_ID","Payment_Date","Employee_ID","Payment_Salary","Payment_Bonus","Payment_Status"
"8408572","2022-10-06","205","1150.68","3224.00","Cleared"
"8408573","2022-10-06","210","3835.62","3630.00","Cleared"
"8408574","2022-10-06","227","1534.25","2247.00","Cleared"
"8408575","2022-10-06","231","2876.71","1938.00","Cleared"
"8408576","2022-10-06","244","1150.68","3764.00","Cleared"
"8408577","2022-10-06","245","5753.42","2905.00","Cleared"
"8408578","2022-10-06","248","5561.64","4077.00","Cleared"
"8408579","2022-10-06","256","1150.68","1235.00","Cleared"
"8408580","2022-10-06","264","4794.52","2480.00","Cleared"
"8408581","2022-10-06","299","4794.52","1043.00","Cleared"
"8408582","2022-10-06","301","3260.27","3441.00","Cleared"
"8408583","2022-10-06","315","4602.74","719.00","Cleared"
"8408584","2022-10-06","322","3452.05","712.00","Cleared"
"8408585","2022-10-06","345","2876.71","2019.00","Cleared"
"8408586","2022-10-06","370","3068.49","1007.00","Cleared"
"8408587","2022-10-06","378","2876.71","2850.00","Cleared"
"8408588","2022-10-06","393","5561.64","1067.00","Cleared"
"8408589","2022-10-06","400","1150.68","2333.00","Cleared"
"8408590","2022-10-06","485","3835.62","3536.00","Cleared"
"8408591","2022-10-06","492","4219.18","1093.00","Cleared"
"8408592","2022-10-06","499","1150.68","2302.00","Cleared"
"8408593","2022-10-06","508","6712.33","3434.00","Cleared"
"8408594","2022-10-06","509","3260.27","2574.00","Cleared"
"8408595","2022-10-06","526","5561.64","1261.00","Cleared"
"8408596","2022-10-06","542","1726.03","3233.00","Cleared"
"8408597","2022-10-06","549","3835.62","437.00","Cleared"
"8408598","2022-10-06","551","3260.27","2694.00","Cleared"
"8408599","2022-10-06","567","5753.42","3334.00","Cleared"
"8408600","2022-10-06","582","1726.03","2106.00","Cleared"
"8408601","2022-10-06","690","3835.62","3593.00","Cleared"
"8408602","2022-10-06","695","24931.51","797.00","Cleared"
"8408603","2022-10-06","697","460.27","909.00","Cleared"
"8408604","2022-10-06","712","9589.04","626.00","Cleared"
"8408605","2022-10-06","715","3260.27","226.00","Cleared"
"8408606","2022-10-06","726","3260.27","2367.00","Cleared"
"8408607","2022-10-06","729","3260.27","3615.00","Cleared"
"8408608","2022-10-06","732","7671.23","1376.00","Cleared"
"8408609","2022-10-06","741","4027.40","2648.00","Cleared"
"8408610","2022-10-06","744","920.55","2132.00","Cleared"
"8408611","2022-10-06","764","2876.71","2270.00","Cleared"
"8408612","2022-10-06","776","460.27","197.00","Cleared"
"8408613","2022-10-06","817","9589.04","2852.00","Cleared"
"8408614","2022-10-06","826","1726.03","2596.00","Cleared"
"8408615","2022-10-06","857","1726.03","2186.00","Cleared"
"8408616","2022-10-06","865","4602.74","4429.00","Cleared"
"8408617","2022-10-06","871","2301.37","3267.00","Cleared"
"8408618","2022-10-06","881","2876.71","4457.00","Cleared"
"8408619","2022-10-06","888","1917.81","3333.00","Cleared"
"8408620","2022-10-06","918","1150.68","4236.00","Cleared"
"8408621","2022-10-06","919","4794.52","2317.00","Cleared"
"8408622","2022-10-06","940","7671.23","2548.00","Cleared"
"8408623","2022-10-06","942","3260.27","959.00","Cleared"
"8408624","2022-10-06","974","3835.62","3636.00","Cleared"
"8408625","2022-10-06","994","1342.47","4326.00","Cleared"
"8408626","2022-10-06","995","5753.42","163.00","Cleared"
"8408627","2022-10-07","4","2493.15","2578.00","Cleared"
"8408628","2022-10-07","8","3068.49","668.00","Cleared"
"8408629","2022-10-07","55","3835.62","1099.00","Cleared"
"8408630","2022-10-07","101","460.27","2519.00","Cleared"
"8408631","2022-10-07","106","1917.81","41.00","Cleared"
"8408632","2022-10-07","131","3452.05","2483.00","Cleared"
"8408633","2022-10-07","139","7671.23","65.00","Cleared"
"8408634","2022-10-07","148","2301.37","2373.00","Cleared"
"8408635","2022-10-07","197","5561.64","2730.00","Cleared"
"8408636","2022-10-07","213","920.55","162.00","Cleared"
"8408637","2022-10-07","230","4602.74","2784.00","Cleared"
"8408638","2022-10-07","236","3260.27","533.00","Cleared"
"8408639","2022-10-07","255","9589.04","3969.00","Cleared"
"8408640","2022-10-07","269","5561.64","2603.00","Cleared"
"8408641","2022-10-07","277","4410.96","3461.00","Cleared"
"8408642","2022-10-07","294","3835.62","3129.00","Cleared"
"8408643","2022-10-07","308","1917.81","2046.00","Cleared"
"8408644","2022-10-07","320","24931.51","851.00","Cleared"
"8408645","2022-10-07","324","2876.71","3127.00","Cleared"
"8408646","2022-10-07","337","6712.33","1234.00","Cleared"
"8408647","2022-10-07","359","4602.74","533.00","Cleared"
"8408648","2022-10-07","399","6712.33","231.00","Cleared"
"8408649","2022-10-07","422","1534.25","1182.00","Cleared"
"8408650","2022-10-07","444","4602.74","1027.00","Cleared"
"8408651","2022-10-07","525","24931.51","3658.00","Cleared"
"8408652","2022-10-07","562","2876.71","734.00","Cleared"
"8408653","2022-10-07","568","3835.62","2931.00","Cleared"
"8408654","2022-10-07","587","1917.81","2142.00","Cleared"
"8408655","2022-10-07","632","1150.68","2396.00","Cleared"
"8408656","2022-10-07","644","2876.71","1693.00","Cleared"
"8408657","2022-10-07","648","28767.12","3253.00","Cleared"
"8408658","2022-10-07","675","1342.47","220.00","Cleared"
"8408659","2022-10-07","678","5753.42","1621.00","Cleared"
"8408660","2022-10-07","688","5753.42","2755.00","Cleared"
"8408661","2022-10-07","693","3260.27","4035.00","Cleared"
"8408662","2022-10-07","718","2876.71","1127.00","Cleared"
"8408663","2022-10-07","724","9589.04","537.00","Cleared"
"8408664","2022-10-07","727","1726.03","1769.00","Cleared"
"8408665","2022-10-07","731","3068.49","4423.00","Cleared"
"8408666","2022-10-07","735","1150.68","3441.00","Cleared"
"8408667","2022-10-07","755","3260.27","4296.00","Cleared"
"8408668","2022-10-07","758","5753.42","3402.00","Cleared"
"8408669","2022-10-07","759","28767.12","3005.00","Cleared"
"8408670","2022-10-07","765","3260.27","2744.00","Cleared"
"8408671","2022-10-07","767","5753.42","1636.00","Cleared"
"8408672","2022-10-07","795","3068.49","2234.00","Cleared"
"8408673","2022-10-07","829","1534.25","2523.00","Cleared"
"8408674","2022-10-07","844","1726.03","62.00","Cleared"
"8408675","2022-10-07","860","5753.42","127.00","Cleared"
"8408676","2022-10-07","916","1726.03","3307.00","Cleared"
"8408677","2022-10-07","950","5139.73","685.00","Cleared"
"8408678","2022-10-07","951","5561.64","457.00","Cleared"
"8408679","2022-10-07","960","3068.49","940.00","Cleared"
"8408680","2022-10-07","966","21095.89","2194.00","Cleared"
"8408681","2022-10-07","969","4794.52","847.00","Cleared"
"8408682","2022-10-07","982","1917.81","2922.00","Cleared"
"8408683","2022-10-07","991","1534.25","2542.00","Cleared"
"8408684","2022-10-08","36","3260.27","4473.00","Cleared"
"8408685","2022-10-08","42","5753.42","1910.00","Cleared"
"8408686","2022-10-08","65","3260.27","2246.00","Cleared"
"8408687","2022-10-08","70","5753.42","2075.00","Cleared"
"8408688","2022-10-08","107","4602.74","1473.00","Cleared"
"8408689","2022-10-08","128","3260.27","4280.00","Cleared"
"8408690","2022-10-08","189","1687.67","2490.00","Cleared"
"8408691","2022-10-08","204","1534.25","1465.00","Cleared"
"8408692","2022-10-08","207","2876.71","2102.00","Cleared"
"8408693","2022-10-08","232","1917.81","1434.00","Cleared"
"8408694","2022-10-08","234","6712.33","3051.00","Cleared"
"8408695","2022-10-08","240","3835.62","2432.00","Cleared"
"8408696","2022-10-08","261","4602.74","1505.00","Cleared"
"8408697","2022-10-08","321","5753.42","2545.00","Cleared"
"8408698","2022-10-08","323","1726.03","403.00","Cleared"
"8408699","2022-10-08","351","5753.42","4328.00","Cleared"
"8408700","2022-10-08","373","1726.03","2733.00","Cleared"
"8408701","2022-10-08","374","1150.68","1062.00","Cleared"
"8408702","2022-10-08","383","2876.71","2818.00","Cleared"
"8408703","2022-10-08","391","1534.25","101.00","Cleared"
"8408704","2022-10-08","392","3260.27","3283.00","Cleared"
"8408705","2022-10-08","395","4794.52","1517.00","Cleared"
"8408706","2022-10-08","404","1917.81","2484.00","Cleared"
"8408707","2022-10-08","439","2876.71","2251.00","Cleared"
"8408708","2022-10-08","456","1917.81","125.00","Cleared"
"8408709","2022-10-08","459","1534.25","4029.00","Cleared"
"8408710","2022-10-08","460","2876.71","4263.00","Cleared"
"8408711","2022-10-08","469","5753.42","4303.00","Cleared"
"8408712","2022-10-08","470","4410.96","1587.00","Cleared"
"8408713","2022-10-08","495","3260.27","4159.00","Cleared"
"8408714","2022-10-08","520","28767.12","4002.00","Cleared"
"8408715","2022-10-08","534","3835.62","436.00","Cleared"
"8408716","2022-10-08","545","4027.40","544.00","Cleared"
"8408717","2022-10-08","565","460.27","2698.00","Cleared"
"8408718","2022-10-08","569","2876.71","265.00","Cleared"
"8408719","2022-10-08","579","1917.81","3187.00","Cleared"
"8408720","2022-10-08","583","3835.62","848.00","Cleared"
"8408721","2022-10-08","595","28767.12","754.00","Cleared"
"8408722","2022-10-08","612","28767.12","322.00","Cleared"
"8408723","2022-10-08","614","4027.40","1712.00","Cleared"
"8408724","2022-10-08","615","1917.81","2486.00","Cleared"
"8408725","2022-10-08","616","1726.03","2851.00","Cleared"
"8408726","2022-10-08","626","1687.67","1677.00","Cleared"
"8408727","2022-10-08","651","1726.03","2100.00","Cleared"
"8408728","2022-10-08","653","2876.71","3724.00","Cleared"
"8408729","2022-10-08","680","460.27","2950.00","Cleared"
"8408730","2022-10-08","689","2301.37","3682.00","Cleared"
"8408731","2022-10-08","704","3260.27","1930.00","Cleared"
"8408732","2022-10-08","705","4219.18","2447.00","Cleared"
"8408733","2022-10-08","708","1534.25","800.00","Cleared"
"8408734","2022-10-08","710","4219.18","3755.00","Cleared"
"8408735","2022-10-08","713","1726.03","951.00","Cleared"
"8408736","2022-10-08","714","3260.27","2562.00","Cleared"
"8408737","2022-10-08","746","28767.12","4422.00","Cleared"
"8408738","2022-10-08","756","1342.47","2110.00","Cleared"
"8408739","2022-10-08","777","3260.27","1060.00","Cleared"
"8408740","2022-10-08","791","2493.15","2806.00","Cleared"
"8408741","2022-10-08","796","1150.68","4150.00","Cleared"
"8408742","2022-10-08","800","1917.81","2313.00","Cleared"
"8408743","2022-10-08","814","24931.51","2123.00","Cleared"
"8408744","2022-10-08","815","2876.71","3162.00","Cleared"
"8408745","2022-10-08","877","1917.81","375.00","Cleared"
"8408746","2022-10-08","885","4410.96","3239.00","Cleared"
"8408747","2022-10-08","893","9589.04","4189.00","Cleared"
"8408748","2022-10-08","900","5139.73","3213.00","Cleared"
"8408749","2022-10-08","904","1687.67","3402.00","Cleared"
"8408750","2022-10-08","907","3260.27","1673.00","Cleared"
"8408751","2022-10-08","927","2876.71","2446.00","Cleared"
"8408752","2022-10-08","928","7671.23","1509.00","Cleared"
"8408753","2022-10-08","931","2493.15","230.00","Cleared"
"8408754","2022-10-08","978","4027.40","1213.00","Cleared"
"8408755","2022-10-08","996","1917.81","903.00","Cleared"
"8408756","2022-10-08","1000","4219.18","3124.00","Cleared"
"8408757","2022-10-09","66","3260.27","1364.00","Cleared"
"8408758","2022-10-09","160","3068.49","3944.00","Cleared"
"8408759","2022-10-09","169","21095.89","1889.00","Cleared"
"8408760","2022-10-09","214","4794.52","2888.00","Cleared"
"8408761","2022-10-09","219","1726.03","3829.00","Cleared"
"8408762","2022-10-09","220","2493.15","3314.00","Cleared"
"8408763","2022-10-09","225","24931.51","1050.00","Cleared"
"8408764","2022-10-09","226","1917.81","587.00","Cleared"
"8408765","2022-10-09","267","3068.49","1259.00","Cleared"
"8408766","2022-10-09","310","21095.89","263.00","Cleared"
"8408767","2022-10-09","377","7671.23","2351.00","Cleared"
"8408768","2022-10-09","380","6712.33","3798.00","Cleared"
"8408769","2022-10-09","384","3260.27","3157.00","Cleared"
"8408770","2022-10-09","403","4602.74","1074.00","Cleared"
"8408771","2022-10-09","413","5139.73","48.00","Cleared"
"8408772","2022-10-09","433","3452.05","425.00","Cleared"
"8408773","2022-10-09","435","4027.40","3476.00","Cleared"
"8408774","2022-10-09","440","5753.42","487.00","Cleared"
"8408775","2022-10-09","462","3835.62","1858.00","Cleared"
"8408776","2022-10-09","475","4410.96","1889.00","Cleared"
"8408777","2022-10-09","514","1726.03","2054.00","Cleared"
"8408778","2022-10-09","523","7671.23","3043.00","Cleared"
"8408779","2022-10-09","560","9589.04","73.00","Cleared"
"8408780","2022-10-09","588","5753.42","1142.00","Cleared"
"8408781","2022-10-09","641","5139.73","3611.00","Cleared"
"8408782","2022-10-09","650","2493.15","3808.00","Cleared"
"8408783","2022-10-09","657","1687.67","1783.00","Cleared"
"8408784","2022-10-09","737","1150.68","3827.00","Cleared"
"8408785","2022-10-09","745","3068.49","3412.00","Cleared"
"8408786","2022-10-09","749","2876.71","717.00","Cleared"
"8408787","2022-10-09","828","3835.62","143.00","Cleared"
"8408788","2022-10-09","840","3452.05","3640.00","Cleared"
"8408789","2022-10-09","866","3260.27","4170.00","Cleared"
"8408790","2022-10-09","874","2876.71","2612.00","Cleared"
"8408791","2022-10-09","878","5139.73","1146.00","Cleared"
"8408792","2022-10-10","10","2876.71","776.00","Cleared"
"8408793","2022-10-10","22","5753.42","1860.00","Cleared"
"8408794","2022-10-10","27","9589.04","32.00","Cleared"
"8408795","2022-10-10","52","5561.64","231.00","Cleared"
"8408796","2022-10-10","56","5561.64","521.00","Cleared"
"8408797","2022-10-10","59","2301.37","697.00","Cleared"
"8408798","2022-10-10","60","2301.37","2525.00","Cleared"
"8408799","2022-10-10","77","3260.27","2431.00","Cleared"
"8408800","2022-10-10","78","460.27","3556.00","Cleared"
"8408801","2022-10-10","151","4219.18","3053.00","Cleared"
"8408802","2022-10-10","155","2876.71","2142.00","Cleared"
"8408803","2022-10-10","162","5753.42","268.00","Cleared"
"8408804","2022-10-10","163","3260.27","3686.00","Cleared"
"8408805","2022-10-10","238","4027.40","1619.00","Cleared"
"8408806","2022-10-10","259","6712.33","1728.00","Cleared"
"8408807","2022-10-10","276","3260.27","1478.00","Cleared"
"8408808","2022-10-10","282","1917.81","2560.00","Cleared"
"8408809","2022-10-10","289","4410.96","1800.00","Cleared"
"8408810","2022-10-10","311","4410.96","1685.00","Cleared"
"8408811","2022-10-10","312","1726.03","13.00","Cleared"
"8408812","2022-10-10","326","1917.81","2043.00","Cleared"
"8408813","2022-10-10","329","1342.47","1858.00","Cleared"
"8408814","2022-10-10","344","1917.81","2448.00","Cleared"
"8408815","2022-10-10","349","2493.15","147.00","Cleared"
"8408816","2022-10-10","353","1150.68","4159.00","Cleared"
"8408817","2022-10-10","386","28767.12","922.00","Cleared"
"8408818","2022-10-10","408","3068.49","647.00","Cleared"
"8408819","2022-10-10","419","7671.23","1234.00","Cleared"
"8408820","2022-10-10","423","2876.71","3274.00","Cleared"
"8408821","2022-10-10","424","3260.27","648.00","Cleared"
"8408822","2022-10-10","426","2876.71","725.00","Cleared"
"8408823","2022-10-10","437","3835.62","4254.00","Cleared"
"8408824","2022-10-10","442","5139.73","4200.00","Cleared"
"8408825","2022-10-10","443","1917.81","1137.00","Cleared"
"8408826","2022-10-10","445","5561.64","744.00","Cleared"
"8408827","2022-10-10","447","1687.67","262.00","Cleared"
"8408828","2022-10-10","478","6712.33","2880.00","Cleared"
"8408829","2022-10-10","484","3835.62","2161.00","Cleared"
"8408830","2022-10-10","518","1150.68","1875.00","Cleared"
"8408831","2022-10-10","519","1342.47","31.00","Cleared"
"8408832","2022-10-10","524","2876.71","4133.00","Cleared"
"8408833","2022-10-10","528","4027.40","2104.00","Cleared"
"8408834","2022-10-10","543","5753.42","4238.00","Cleared"
"8408835","2022-10-10","563","1150.68","1862.00","Cleared"
"8408836","2022-10-10","576","5561.64","4111.00","Cleared"
"8408837","2022-10-10","590","1917.81","2726.00","Cleared"
"8408838","2022-10-10","594","24931.51","21.00","Cleared"
"8408839","2022-10-10","598","4027.40","4164.00","Cleared"
"8408840","2022-10-10","617","1917.81","1886.00","Cleared"
"8408841","2022-10-10","627","3835.62","173.00","Cleared"
"8408842","2022-10-10","645","4602.74","147.00","Cleared"
"8408843","2022-10-10","669","3835.62","4152.00","Cleared"
"8408844","2022-10-10","707","3835.62","3226.00","Cleared"
"8408845","2022-10-10","736","2876.71","3491.00","Cleared"
"8408846","2022-10-10","738","1687.67","4199.00","Cleared"
"8408847","2022-10-10","760","5753.42","3042.00","Cleared"
"8408848","2022-10-10","762","5753.42","1757.00","Cleared"
"8408849","2022-10-10","779","3260.27","3476.00","Cleared"
"8408850","2022-10-10","789","1726.03","498.00","Cleared"
"8408851","2022-10-10","801","3260.27","3452.00","Cleared"
"8408852","2022-10-10","810","1726.03","568.00","Cleared"
"8408853","2022-10-10","811","3260.27","2364.00","Cleared"
"8408854","2022-10-10","823","7671.23","3487.00","Cleared"
"8408855","2022-10-10","838","3068.49","2830.00","Cleared"
"8408856","2022-10-10","839","1917.81","3680.00","Cleared"
"8408857","2022-10-10","855","4219.18","3204.00","Cleared"
"8408858","2022-10-10","859","1726.03","301.00","Cleared"
"8408859","2022-10-10","869","28767.12","4317.00","Cleared"
"8408860","2022-10-10","872","1534.25","1122.00","Cleared"
"8408861","2022-10-10","884","28767.12","4276.00","Cleared"
"8408862","2022-10-10","898","24931.51","2280.00","Cleared"
"8408863","2022-10-10","908","3835.62","3181.00","Cleared"
"8408864","2022-10-10","912","3260.27","2031.00","Cleared"
"8408865","2022-10-10","923","2876.71","3264.00","Cleared"
"8408866","2022-10-10","932","2876.71","3552.00","Cleared"
"8408867","2022-10-10","935","920.55","3011.00","Cleared"
"8408868","2022-10-10","949","3260.27","230.00","Cleared"
"8408869","2022-10-10","954","2301.37","260.00","Cleared"
"8408870","2022-10-10","956","5753.42","1838.00","Cleared"
"8408871","2022-10-10","964","2876.71","736.00","Cleared"
"8408872","2022-10-10","971","5561.64","4422.00","Cleared"
"8408873","2022-10-10","975","21095.89","1140.00","Cleared"
"8408874","2022-10-10","989","3835.62","4363.00","Cleared"
"8408875","2022-10-11","12","7671.23","2398.00","Cleared"
"8408876","2022-10-11","14","21095.89","3322.00","Cleared"
"8408877","2022-10-11","23","4794.52","3259.00","Cleared"
"8408878","2022-10-11","38","1687.67","3487.00","Cleared"
"8408879","2022-10-11","54","3068.49","2790.00","Cleared"
"8408880","2022-10-11","61","3835.62","3788.00","Cleared"
"8408881","2022-10-11","102","21095.89","1854.00","Cleared"
"8408882","2022-10-11","103","3452.05","622.00","Cleared"
"8408883","2022-10-11","152","920.55","693.00","Cleared"
"8408884","2022-10-11","173","4794.52","761.00","Cleared"
"8408885","2022-10-11","174","5561.64","1659.00","Cleared"
"8408886","2022-10-11","185","4794.52","633.00","Cleared"
"8408887","2022-10-11","201","2493.15","3495.00","Cleared"
"8408888","2022-10-11","203","3260.27","3319.00","Cleared"
"8408889","2022-10-11","208","1917.81","2771.00","Cleared"
"8408890","2022-10-11","229","2493.15","4110.00","Cleared"
"8408891","2022-10-11","242","4794.52","1788.00","Cleared"
"8408892","2022-10-11","250","24931.51","3584.00","Cleared"
"8408893","2022-10-11","258","2876.71","1277.00","Cleared"
"8408894","2022-10-11","288","3068.49","2574.00","Cleared"
"8408895","2022-10-11","313","4794.52","1574.00","Cleared"
"8408896","2022-10-11","319","4410.96","1117.00","Cleared"
"8408897","2022-10-11","327","1150.68","943.00","Cleared"
"8408898","2022-10-11","338","1726.03","3180.00","Cleared"
"8408899","2022-10-11","346","2876.71","2880.00","Cleared"
"8408900","2022-10-11","355","1726.03","1996.00","Cleared"
"8408901","2022-10-11","361","1726.03","3219.00","Cleared"
"8408902","2022-10-11","367","21095.89","1854.00","Cleared"
"8408903","2022-10-11","379","1150.68","681.00","Cleared"
"8408904","2022-10-11","390","3068.49","915.00","Cleared"
"8408905","2022-10-11","417","460.27","3468.00","Cleared"
"8408906","2022-10-11","438","1150.68","2048.00","Cleared"
"8408907","2022-10-11","441","2876.71","2152.00","Cleared"
"8408908","2022-10-11","450","1917.81","4204.00","Cleared"
"8408909","2022-10-11","476","3835.62","4100.00","Cleared"
"8408910","2022-10-11","477","5753.42","508.00","Cleared"
"8408911","2022-10-11","486","2493.15","3287.00","Cleared"
"8408912","2022-10-11","487","1917.81","3827.00","Cleared"
"8408913","2022-10-11","503","1534.25","2273.00","Cleared"
"8408914","2022-10-11","504","21095.89","3870.00","Cleared"
"8408915","2022-10-11","505","3260.27","177.00","Cleared"
"8408916","2022-10-11","544","920.55","1397.00","Cleared"
"8408917","2022-10-11","547","1917.81","1139.00","Cleared"
"8408918","2022-10-11","552","1534.25","243.00","Cleared"
"8408919","2022-10-11","557","1726.03","2441.00","Cleared"
"8408920","2022-10-11","566","3835.62","14.00","Cleared"
"8408921","2022-10-11","570","920.55","3682.00","Cleared"
"8408922","2022-10-11","578","3452.05","598.00","Cleared"
"8408923","2022-10-11","596","2876.71","2154.00","Cleared"
"8408924","2022-10-11","625","3835.62","2110.00","Cleared"
"8408925","2022-10-11","631","920.55","1453.00","Cleared"
"8408926","2022-10-11","636","1687.67","125.00","Cleared"
"8408927","2022-10-11","637","3835.62","1228.00","Cleared"
"8408928","2022-10-11","640","3068.49","2393.00","Cleared"
"8408929","2022-10-11","649","6712.33","3459.00","Cleared"
"8408930","2022-10-11","659","1150.68","2883.00","Cleared"
"8408931","2022-10-11","701","1917.81","1527.00","Cleared"
"8408932","2022-10-11","722","4794.52","208.00","Cleared"
"8408933","2022-10-11","752","2876.71","1097.00","Cleared"
"8408934","2022-10-11","757","24931.51","3920.00","Cleared"
"8408935","2022-10-11","770","3835.62","906.00","Cleared"
"8408936","2022-10-11","781","7671.23","1782.00","Cleared"
"8408937","2022-10-11","787","4794.52","390.00","Cleared"
"8408938","2022-10-11","803","2876.71","3647.00","Cleared"
"8408939","2022-10-11","806","1150.68","2839.00","Cleared"
"8408940","2022-10-11","816","1687.67","2901.00","Cleared"
"8408941","2022-10-11","848","4410.96","4202.00","Cleared"
"8408942","2022-10-11","861","3260.27","2476.00","Cleared"
"8408943","2022-10-11","886","1150.68","3859.00","Cleared"
"8408944","2022-10-11","889","1150.68","3382.00","Cleared"
"8408945","2022-10-11","958","21095.89","3733.00","Cleared"
"8408946","2022-10-11","962","5753.42","2801.00","Cleared"
"8408947","2022-10-11","965","4027.40","1241.00","Cleared"
"8408948","2022-10-11","972","3835.62","3968.00","Cleared"
"8408949","2022-10-11","979","3260.27","248.00","Cleared"
"8408950","2022-10-11","992","24931.51","2627.00","Cleared"
"8408951","2022-10-11","993","3068.49","1777.00","Cleared"
"8408952","2022-10-11","997","2876.71","2923.00","Cleared"
"8408953","2022-10-12","2","5561.64","1303.00","Cleared"
"8408954","2022-10-12","7","5561.64","4386.00","Cleared"
"8408955","2022-10-12","16","1150.68","1100.00","Cleared"
"8408956","2022-10-12","18","1687.67","4481.00","Cleared"
"8408957","2022-10-12","25","1726.03","2366.00","Cleared"
"8408958","2022-10-12","32","3452.05","1366.00","Cleared"
"8408959","2022-10-12","44","21095.89","2104.00","Cleared"
"8408960","2022-10-12","57","2876.71","1384.00","Cleared"
"8408961","2022-10-12","76","4410.96","2742.00","Cleared"
"8408962","2022-10-12","88","4219.18","3501.00","Cleared"
"8408963","2022-10-12","90","1150.68","2390.00","Cleared"
"8408964","2022-10-12","93","1726.03","1056.00","Cleared"
"8408965","2022-10-12","99","3260.27","4210.00","Cleared"
"8408966","2022-10-12","110","3260.27","3245.00","Cleared"
"8408967","2022-10-12","126","1150.68","3838.00","Cleared"
"8408968","2022-10-12","153","4410.96","671.00","Cleared"
"8408969","2022-10-12","157","4602.74","1267.00","Cleared"
"8408970","2022-10-12","159","6712.33","1886.00","Cleared"
"8408971","2022-10-12","166","1687.67","1325.00","Cleared"
"8408972","2022-10-12","167","7671.23","3586.00","Cleared"
"8408973","2022-10-12","168","1726.03","154.00","Cleared"
"8408974","2022-10-12","190","3068.49","3079.00","Cleared"
"8408975","2022-10-12","194","7671.23","993.00","Cleared"
"8408976","2022-10-12","202","24931.51","2815.00","Cleared"
"8408977","2022-10-12","212","1150.68","3872.00","Cleared"
"8408978","2022-10-12","217","4794.52","2162.00","Cleared"
"8408979","2022-10-12","243","4602.74","3478.00","Cleared"
"8408980","2022-10-12","249","2493.15","2552.00","Cleared"
"8408981","2022-10-12","295","1917.81","199.00","Cleared"
"8408982","2022-10-12","330","5753.42","3292.00","Cleared"
"8408983","2022-10-12","334","24931.51","302.00","Cleared"
"8408984","2022-10-12","352","7671.23","3984.00","Cleared"
"8408985","2022-10-12","405","7671.23","1704.00","Cleared"
"8408986","2022-10-12","415","5753.42","1746.00","Cleared"
"8408987","2022-10-12","425","2876.71","3218.00","Cleared"
"8408988","2022-10-12","429","1917.81","186.00","Cleared"
"8408989","2022-10-12","457","6712.33","4270.00","Cleared"
"8408990","2022-10-12","463","460.27","3071.00","Cleared"
"8408991","2022-10-12","467","28767.12","4321.00","Cleared"
"8408992","2022-10-12","490","1150.68","1092.00","Cleared"
"8408993","2022-10-12","493","1917.81","679.00","Cleared"
"8408994","2022-10-12","512","3260.27","1410.00","Cleared"
"8408995","2022-10-12","527","7671.23","2085.00","Cleared"
"8408996","2022-10-12","539","3260.27","1721.00","Cleared"
"8408997","2022-10-12","554","2876.71","15.00","Cleared"
"8408998","2022-10-12","558","3260.27","4062.00","Cleared"
"8408999","2022-10-12","599","1150.68","1715.00","Cleared"
"8409000","2022-10-12","600","1150.68","1480.00","Cleared"
"8409001","2022-10-12","601","1917.81","2656.00","Cleared"
"8409002","2022-10-12","605","4602.74","2361.00","Cleared"
"8409003","2022-10-12","609","3835.62","1077.00","Cleared"
"8409004","2022-10-12","620","1726.03","1195.00","Cleared"
"8409005","2022-10-12","635","21095.89","2684.00","Cleared"
"8409006","2022-10-12","658","1726.03","4096.00","Cleared"
"8409007","2022-10-12","662","2493.15","3018.00","Cleared"
"8409008","2022-10-12","667","1726.03","2022.00","Cleared"
"8409009","2022-10-12","670","5561.64","1180.00","Cleared"
"8409010","2022-10-12","673","28767.12","919.00","Cleared"
"8409011","2022-10-12","681","4410.96","968.00","Cleared"
"8409012","2022-10-12","687","6712.33","2635.00","Cleared"
"8409013","2022-10-12","694","24931.51","3227.00","Cleared"
"8409014","2022-10-12","699","3068.49","471.00","Cleared"
"8409015","2022-10-12","743","1917.81","4416.00","Cleared"
"8409016","2022-10-12","748","3260.27","2688.00","Cleared"
"8409017","2022-10-12","763","5561.64","356.00","Cleared"
"8409018","2022-10-12","786","24931.51","3412.00","Cleared"
"8409019","2022-10-12","804","3835.62","3515.00","Cleared"
"8409020","2022-10-12","824","1342.47","3279.00","Cleared"
"8409021","2022-10-12","825","1726.03","1696.00","Cleared"
"8409022","2022-10-12","847","3835.62","4446.00","Cleared"
"8409023","2022-10-12","868","2876.71","2639.00","Cleared"
"8409024","2022-10-12","876","3260.27","1431.00","Cleared"
"8409025","2022-10-12","894","3835.62","1029.00","Cleared"
"8409026","2022-10-12","906","460.27","3488.00","Cleared"
"8409027","2022-10-12","910","1687.67","1790.00","Cleared"
"8409028","2022-10-12","922","24931.51","796.00","Cleared"
"8409029","2022-10-12","926","2876.71","1830.00","Cleared"
"8409030","2022-10-12","939","4794.52","2393.00","Cleared"
"8409031","2022-10-12","968","3260.27","2170.00","Cleared"
"8409032","2022-10-12","985","1726.03","4215.00","Cleared"
"8409033","2022-10-13","24","3068.49","3489.00","Cleared"
"8409034","2022-10-13","40","3068.49","1390.00","Cleared"
"8409035","2022-10-13","58","3835.62","1582.00","Cleared"
"8409036","2022-10-13","62","460.27","3547.00","Cleared"
"8409037","2022-10-13","64","3260.27","1626.00","Cleared"
"8409038","2022-10-13","74","2493.15","2890.00","Cleared"
"8409039","2022-10-13","79","24931.51","2881.00","Cleared"
"8409040","2022-10-13","83","4410.96","2278.00","Cleared"
